157;name157;surname157;subject157;206;хор;1234723
158;name158;surname158;subject158;207;хор;1234724
159;name159;surname159;subject159;208;зач;1234725
160;name160;surname160;subject160;209;отл;1234726
161;name161;surname161;subject161;210;удв;1234727
162;name162;surname162;subject162;211;хор;1234728
163;name163;surname163;subject163;212;хор;1234729
164;name164;surname164;subject164;213;зач;1234730
165;name165;surname165;subject165;214;отл;1234731
166;name166;surname166;subject166;215;удв;1234732
167;name167;surname167;subject167;216;хор;1234733
168;name168;surname168;subject168;217;хор;1234734
169;name169;surname169;subject169;218;зач;1234735
170;name170;surname170;subject170;219;отл;1234736
171;name171;surname171;subject171;220;удв;1234737
172;name172;surname172;subject172;221;хор;1234738
173;name173;surname173;subject173;222;хор;1234739
174;name174;surname174;subject174;223;зач;1234740
175;name175;surname175;subject175;224;отл;1234741
176;name176;surname176;subject176;225;удв;1234742
177;name177;surname177;subject177;226;хор;1234743
178;name178;surname178;subject178;227;хор;1234744
179;name179;surname179;subject179;228;зач;1234745
180;name180;surname180;subject180;229;отл;1234746
181;name181;surname181;subject181;230;удв;1234747
182;name182;surname182;subject182;231;хор;1234748
183;name183;surname183;subject183;232;хор;1234749
184;name184;surname184;subject184;233;зач;1234750
185;name185;surname185;subject185;234;отл;1234751
186;name186;surname186;subject186;235;удв;1234752
187;name187;surname187;subject187;236;хор;1234753
188;name188;surname188;subject188;237;хор;1234754
189;name189;surname189;subject189;238;зач;1234755
190;name190;surname190;subject190;239;отл;1234756
191;name191;surname191;subject191;240;удв;1234757
192;name192;surname192;subject192;241;хор;1234758
193;name193;surname193;subject193;242;хор;1234759
194;name194;surname194;subject194;243;зач;1234760
195;name195;surname195;subject195;244;отл;1234761
196;name196;surname196;subject196;245;удв;1234762
197;name197;surname197;subject197;246;хор;1234763
198;name198;surname198;subject198;247;хор;1234764
199;name199;surname199;subject199;248;зач;1234765
200;name200;surname200;subject200;249;отл;1234766
201;name201;surname201;subject201;250;удв;1234767
202;name202;surname202;subject202;251;хор;1234768
203;name203;surname203;subject203;252;хор;1234769
204;name204;surname204;subject204;253;зач;1234770
205;name205;surname205;subject205;254;отл;1234771
206;name206;surname206;subject206;255;удв;1234772
207;name207;surname207;subject207;256;хор;1234773
208;name208;surname208;subject208;257;хор;1234774
209;name209;surname209;subject209;258;зач;1234775
210;name210;surname210;subject210;259;отл;1234776
211;name211;surname211;subject211;260;удв;1234777
212;name212;surname212;subject212;261;хор;1234778
213;name213;surname213;subject213;262;хор;1234779
214;name214;surname214;subject214;263;зач;1234780
215;name215;surname215;subject215;264;отл;1234781
216;name216;surname216;subject216;265;удв;1234782
217;name217;surname217;subject217;266;хор;1234783
218;name218;surname218;subject218;267;хор;1234784
219;name219;surname219;subject219;268;зач;1234785
220;name220;surname220;subject220;269;отл;1234786
221;name221;surname221;subject221;270;удв;1234787
222;name222;surname222;subject222;271;хор;1234788
223;name223;surname223;subject223;272;хор;1234789
224;name224;surname224;subject224;273;зач;1234790
225;name225;surname225;subject225;274;отл;1234791
226;name226;surname226;subject226;275;удв;1234792
227;name227;surname227;subject227;276;хор;1234793
228;name228;surname228;subject228;277;хор;1234794
229;name229;surname229;subject229;278;зач;1234795
230;name230;surname230;subject230;279;отл;1234796
231;name231;surname231;subject231;280;удв;1234797
232;name232;surname232;subject232;281;хор;1234798
233;name233;surname233;subject233;282;хор;1234799
234;name234;surname234;subject234;283;зач;1234800
235;name235;surname235;subject235;284;отл;1234801
236;name236;surname236;subject236;285;удв;1234802
237;name237;surname237;subject237;286;хор;1234803
238;name238;surname238;subject238;287;хор;1234804
239;name239;surname239;subject239;288;зач;1234805
240;name240;surname240;subject240;289;отл;1234806
241;name241;surname241;subject241;290;удв;1234807
242;name242;surname242;subject242;291;хор;1234808
243;name243;surname243;subject243;292;хор;1234809
244;name244;surname244;subject244;293;зач;1234810
245;name245;surname245;subject245;22asf;отл;1234811
246;name246;surname246;subject246;295;удв;1234812
247;name247;surname247;subject247;296;хор;1234813
248;name248;surname248;subject248;297;хор;1234814
249;name249;surname249;subject249;298;зач;1234815
250;name250;surname250;subject250;299;отл;1234816
251;name251;surname251;subject251;300;удв;1234817
252;name252;surname252;subject252;301;хор;1234818
253;name253;surname253;subject253;302;хор;1234819
254;name254;surname254;subject254;303;зач;1234820
255;name255;surname255;subject255;304;отл;1234821
256;name256;surname256;subject256;305;удв;1234822
257;name257;surname257;subject257;306;хор;1234823
258;name258;surname258;subject258;307;хор;1234824
259;name259;surname259;subject259;308;зач;1234825
260;name260;surname260;subject260;309;отл;1234826
261;name261;surname261;subject261;310;удв;1234827
262;name262;surname262;subject262;311;хор;1234828
263;name263;surname263;subject263;312;хор;1234829
264;name264;surname264;subject264;313;зач;1234830
265;name265;surname265;subject265;314;отл;1234831
266;name266;surname266;subject266;315;удв;1234832
267;name267;surname267;subject267;316;хор;1234833
268;name268;surname268;subject268;317;хор;1234834
269;name269;surname269;subject269;318;зач;1234835
270;name270;surname270;subject270;319;отл;1234836
271;name271;surname271;subject271;320;удв;1234837
272;name272;surname272;subject272;321;хор;1234838
273;name273;surname273;subject273;322;хор;1234839
274;name274;surname274;subject274;323;зач;1234840
275;name275;surname275;subject275;324;отл;1234841
276;name276;surname276;subject276;325;удв;1234842
277;name277;surname277;subject277;326;хор;1234843
278;name278;surname278;subject278;327;хор;1234844
279;name279;surname279;subject279;328;зач;1234845
280;name280;surname280;subject280;329;отл;1234846
281;name281;surname281;subject281;330;удв;1234847
282;name282;surname282;subject282;331;хор;1234848
283;name283;surname283;subject283;332;хор;1234849
284;name284;surname284;subject284;333;зач;1234850
285;name285;surname285;subject285;334;отл;1234851
286;name286;surname286;subject286;335;удв;1234852
287;name287;surname287;subject287;336;хор;1234853
288;name288;surname288;subject288;337;хор;1234854
289;name289;surname289;subject289;338;зач;1234855
290;name290;surname290;subject290;339;отл;1234856
291;name291;surname291;subject291;340;удв;1234857
292;name292;surname292;subject292;341;хор;1234858
293;name293;surname293;subject293;342;хор;1234859
294;name294;surname294;subject294;343;зач;1234860
295;name295;surname295;subject295;344;отл;1234861
296;name296;surname296;subject296;345;удв;1234862
297;name297;surname297;subject297;346;хор;1234863
298;name298;surname298;subject298;347;хор;1234864
299;name299;surname299;subject299;348;зач;1234865
300;name300;surname300;subject300;349;отл;1234866
301;name301;surname301;subject301;350;удв;1234867
302;name302;surname302;subject302;351;хор;1234868
303;name303;surname303;subject303;352;хор;1234869
304;name304;surname304;subject304;353;зач;1234870
305;name305;surname305;subject305;354;отл;1234871
306;name306;surname306;subject306;355;удв;1234872
307;name307;surname307;subject307;356;хор;1234873
308;name308;surname308;subject308;357;хор;1234874
309;name309;surname309;subject309;358;зач;1234875
310;name310;surname310;subject310;359;отл;1234876
311;name311;surname311;subject311;360;удв;1234877
312;name312;surname312;subject312;361;хор;1234878
313;name313;surname313;subject313;362;хор;1234879
314;name314;surname314;subject314;363;зач;1234880
315;name315;surname315;subject315;364;отл;1234881
316;name316;surname316;subject316;365;удв;1234882
317;name317;surname317;subject317;366;хор;1234883
318;name318;surname318;subject318;367;хор;1234884
319;name319;surname319;subject319;368;зач;1234885
320;name320;surname320;subject320;369;отл;1234886
321;name321;surname321;subject321;370;удв;1234887
322;name322;surname322;subject322;371;хор;1234888
323;name323;surname323;subject323;372;хор;1234889
324;name324;surname324;subject324;373;зач;1234890
325;name325;surname325;subject325;374;отл;1234891
326;name326;surname326;subject326;375;удв;1234892
327;name327;surname327;subject327;376;хор;1234893
328;name328;surname328;subject328;377;хор;1234894
329;name329;surname329;subject329;378;зач;1234895
330;name330;surname330;subject330;379;отл;1234896
331;name331;surname331;subject331;380;удв;1234897
332;name332;surname332;subject332;381;хор;1234898
333;name333;surname333;subject333;382;хор;1234899
334;name334;surname334;subject334;383;зач;1234900
335;name335;surname335;subject335;384;отл;1234901
336;name336;surname336;subject336;385;удв;1234902
337;name337;surname337;subject337;386;хор;1234903
338;name338;surname338;subject338;387;хор;1234904
339;name339;surname339;subject339;388;зач;1234905
340;name340;surname340;subject340;389;отл;1234906
341;name341;surname341;subject341;390;удв;1234907
342;name342;surname342;subject342;391;хор;1234908
343;name343;surname343;subject343;392;хор;1234909
344;name344;surname344;subject344;393;зач;1234910
345;name345;surname345;subject345;394;отл;1234911
346;name346;surname346;subject346;395;удв;1234912
347;name347;surname347;subject347;396;хор;1234913
348;name348;surname348;subject348;397;хор;1234914
349;name349;surname349;subject349;398;зач;1234915
350;name350;surname350;subject350;399;отл;1234916
351;name351;surname351;subject351;400;удв;1234917
352;name352;surname352;subject352;401;хор;1234918
353;name353;surname353;subject353;402;хор;1234919
354;name354;surname354;subject354;403;зач;1234920
355;name355;surname355;subject355;404;отл;1234921
356;name356;surname356;subject356;405;удв;1234922
357;name357;surname357;subject357;406;хор;1234923
358;name358;surname358;subject358;407;хор;1234924
359;name359;surname359;subject359;408;зач;1234925
360;name360;surname360;subject360;409;отл;1234926
361;name361;surname361;subject361;410;удв;1234927
362;name362;surname362;subject362;411;хор;1234928
363;name363;surname363;subject363;412;хор;1234929
364;name364;surname364;subject364;413;зач;1234930
365;name365;surname365;subject365;414;отл;1234931
366;name366;surname366;subject366;415;удв;1234932
367;name367;surname367;subject367;416;хор;1234933
368;name368;surname368;subject368;417;хор;1234934
369;name369;surname369;subject369;418;зач;1234935
370;name370;surname370;subject370;419;отл;1234936
371;name371;surname371;subject371;420;удв;1234937
372;name372;surname372;subject372;421;хор;1234938
373;name373;surname373;subject373;422;хор;1234939
374;name374;surname374;subject374;423;зач;1234940
375;name375;surname375;subject375;424;отл;1234941
376;name376;surname376;subject376;425;удв;1234942
377;name377;surname377;subject377;426;хор;1234943
378;name378;surname378;subject378;427;хор;1234944
379;name379;surname379;subject379;428;зач;1234945
380;name380;surname380;subject380;429;отл;1234946
381;name381;surname381;subject381;430;удв;1234947
382;name382;surname382;subject382;431;хор;1234948
383;name383;surname383;subject383;432;хор;1234949
384;name384;surname384;subject384;433;зач;1234950
385;name385;surname385;subject385;434;отл;1234951
386;name386;surname386;subject386;435;удв;1234952
387;name387;surname387;subject387;436;хор;1234953
388;name388;surname388;subject388;437;хор;1234954
389;name389;surname389;subject389;438;зач;1234955
390;name390;surname390;subject390;439;отл;1234956
391;name391;surname391;subject391;440;удв;1234957
392;name392;surname392;subject392;441;хор;1234958
393;name393;surname393;subject393;442;хор;1234959
394;name394;surname394;subject394;443;зач;1234960
395;name395;surname395;subject395;444;отл;1234961
396;name396;surname396;subject396;445;удв;1234962
397;name397;surname397;subject397;446;хор;1234963
398;name398;surname398;subject398;447;хор;1234964
399;name399;surname399;subject399;448;зач;1234965
400;name400;surname400;subject400;449;отл;1234966
401;name401;surname401;subject401;450;удв;1234967
402;name402;surname402;subject402;451;хор;1234968
403;name403;surname403;subject403;452;хор;1234969
404;name404;surname404;subject404;453;зач;1234970
405;name405;surname405;subject405;454;отл;1234971
406;name406;surname406;subject406;455;удв;1234972
407;name407;surname407;subject407;456;хор;1234973
408;name408;surname408;subject408;457;хор;1234974
409;name409;surname409;subject409;458;зач;1234975
410;name410;surname410;subject410;459;отл;1234976
411;name411;surname411;subject411;460;удв;1234977
412;name412;surname412;subject412;461;хор;1234978
413;name413;surname413;subject413;462;хор;1234979
414;name414;surname414;subject414;463;зач;1234980
415;name415;surname415;subject415;464;отл;1234981
416;name416;surname416;subject416;465;удв;1234982
417;name417;surname417;subject417;466;хор;1234983
418;name418;surname418;subject418;467;хор;1234984
419;name419;surname419;subject419;468;зач;1234985
420;name420;surname420;subject420;469;отл;1234986
421;name421;surname421;subject421;470;удв;1234987
422;name422;surname422;subject422;471;хор;1234988
423;name423;surname423;subject423;472;хор;1234989
424;name424;surname424;subject424;473;зач;1234990
425;name425;surname425;subject425;474;отл;1234991
426;name426;surname426;subject426;475;удв;1234992
427;name427;surname427;subject427;476;хор;1234993
428;name428;surname428;subject428;477;хор;1234994
429;name429;surname429;subject429;478;зач;1234995
430;name430;surname430;subject430;479;отл;1234996
431;name431;surname431;subject431;480;удв;1234997
432;name432;surname432;subject432;481;хор;1234998
433;name433;surname433;subject433;482;хор;1234999
434;name434;surname434;subject434;483;зач;1235000
435;name435;surname435;subject435;484;отл;1235001
436;name436;surname436;subject436;485;удв;1235002
437;name437;surname437;subject437;486;хор;1235003
438;name438;surname438;subject438;487;хор;1235004
439;name439;surname439;subject439;488;зач;1235005
440;name440;surname440;subject440;489;отл;1235006
441;name441;surname441;subject441;490;удв;1235007
442;name442;surname442;subject442;491;хор;1235008
443;name443;surname443;subject443;492;хор;1235009
444;name444;surname444;subject444;493;зач;1235010
445;name445;surname445;subject445;494;отл;1235011
446;name446;surname446;subject446;495;удв;1235012
447;name447;surname447;subject447;496;хор;1235013
448;name448;surname448;subject448;497;хор;1235014
449;name449;surname449;subject449;498;зач;1235015
450;name450;surname450;subject450;499;отл;1235016
451;name451;surname451;subject451;500;удв;1235017
452;name452;surname452;subject452;501;хор;1235018
453;name453;surname453;subject453;502;хор;1235019
454;name454;surname454;subject454;503;зач;1235020
455;name455;surname455;subject455;504;отл;1235021
456;name456;surname456;subject456;505;удв;1235022
457;name457;surname457;subject457;506;хор;1235023
458;name458;surname458;subject458;507;хор;1235024
459;name459;surname459;subject459;508;зач;1235025
460;name460;surname460;subject460;509;отл;1235026
461;name461;surname461;subject461;510;удв;1235027
462;name462;surname462;subject462;511;хор;1235028
463;name463;surname463;subject463;512;хор;1235029
464;name464;surname464;subject464;513;зач;1235030
465;name465;surname465;subject465;514;отл;1235031
466;name466;surname466;subject466;515;удв;1235032
467;name467;surname467;subject467;516;хор;1235033
468;name468;surname468;subject468;517;хор;1235034
469;name469;surname469;subject469;518;зач;1235035
470;name470;surname470;subject470;519;отл;1235036
471;name471;surname471;subject471;520;удв;1235037
472;name472;surname472;subject472;521;хор;1235038
473;name473;surname473;subject473;522;хор;1235039
474;name474;surname474;subject474;523;зач;1235040
475;name475;surname475;subject475;524;отл;1235041
476;name476;surname476;subject476;525;удв;1235042
477;name477;surname477;subject477;526;хор;1235043
478;name478;surname478;subject478;527;хор;1235044
479;name479;surname479;subject479;528;зач;1235045
480;name480;surname480;subject480;529;отл;1235046
481;name481;surname481;subject481;530;удв;1235047
482;name482;surname482;subject482;531;хор;1235048
483;name483;surname483;subject483;532;хор;1235049
484;name484;surname484;subject484;533;зач;1235050
485;name485;surname485;subject485;534;отл;1235051
486;name486;surname486;subject486;535;удв;1235052
487;name487;surname487;subject487;536;хор;1235053
488;name488;surname488;subject488;537;хор;1235054
489;name489;surname489;subject489;538;зач;1235055
490;name490;surname490;subject490;539;отл;1235056
491;name491;surname491;subject491;540;удв;1235057
492;name492;surname492;subject492;541;хор;1235058
493;name493;surname493;subject493;542;хор;1235059
494;name494;surname494;subject494;543;зач;1235060
495;name495;surname495;subject495;544;отл;1235061
496;name496;surname496;subject496;545;удв;1235062
497;name497;surname497;subject497;546;хор;1235063
498;name498;surname498;subject498;547;хор;1235064
499;name499;surname499;subject499;548;зач;1235065
500;name500;surname500;subject500;549;отл;1235066
501;name501;surname501;subject501;550;удв;1235067
502;name502;surname502;subject502;551;хор;1235068
503;name503;surname503;subject503;552;хор;1235069
504;name504;surname504;subject504;553;зач;1235070
505;name505;surname505;subject505;554;отл;1235071
506;name506;surname506;subject506;555;удв;1235072
507;name507;surname507;subject507;556;хор;1235073
508;name508;surname508;subject508;557;хор;1235074
509;name509;surname509;subject509;558;зач;1235075
510;name510;surname510;subject510;559;отл;1235076
511;name511;surname511;subject511;560;удв;1235077
512;name512;surname512;subject512;561;хор;1235078
513;name513;surname513;subject513;562;хор;1235079
514;name514;surname514;subject514;563;зач;1235080
515;name515;surname515;subject515;564;отл;1235081
516;name516;surname516;subject516;565;удв;1235082
517;name517;surname517;subject517;566;хор;1235083
518;name518;surname518;subject518;567;хор;1235084
519;name519;surname519;subject519;568;зач;1235085
520;name520;surname520;subject520;569;отл;1235086
521;name521;surname521;subject521;570;удв;1235087
522;name522;surname522;subject522;571;хор;1235088
523;name523;surname523;subject523;572;хор;1235089
524;name524;surname524;subject524;573;зач;1235090
525;name525;surname525;subject525;574;отл;1235091
526;name526;surname526;subject526;575;удв;1235092
527;name527;surname527;subject527;576;хор;1235093
528;name528;surname528;subject528;577;хор;1235094
529;name529;surname529;subject529;578;зач;1235095
530;name530;surname530;subject530;579;отл;1235096
531;name531;surname531;subject531;580;удв;1235097
532;name532;surname532;subject532;581;хор;1235098
533;name533;surname533;subject533;582;хор;1235099
534;name534;surname534;subject534;583;зач;1235100
535;name535;surname535;subject535;584;отл;1235101
536;name536;surname536;subject536;585;удв;1235102
537;name537;surname537;subject537;586;хор;1235103
538;name538;surname538;subject538;587;хор;1235104
539;name539;surname539;subject539;588;зач;1235105
540;name540;surname540;subject540;589;отл;1235106
541;name541;surname541;subject541;590;удв;1235107
542;name542;surname542;subject542;591;хор;1235108
543;name543;surname543;subject543;592;хор;1235109
544;name544;surname544;subject544;593;зач;1235110
545;name545;surname545;subject545;594;отл;1235111
546;name546;surname546;subject546;595;удв;1235112
547;name547;surname547;subject547;596;хор;1235113
548;name548;surname548;subject548;597;хор;1235114
549;name549;surname549;subject549;598;зач;1235115
550;name550;surname550;subject550;599;отл;1235116
551;name551;surname551;subject551;600;удв;1235117
552;name552;surname552;subject552;601;хор;1235118
553;name553;surname553;subject553;602;хор;1235119
554;name554;surname554;subject554;603;зач;1235120
555;name555;surname555;subject555;604;отл;1235121
556;name556;surname556;subject556;605;удв;1235122
557;name557;surname557;subject557;606;хор;1235123
558;name558;surname558;subject558;607;хор;1235124
559;name559;surname559;subject559;608;зач;1235125
560;name560;surname560;subject560;609;отл;1235126
561;name561;surname561;subject561;610;удв;1235127
562;name562;surname562;subject562;611;хор;1235128
563;name563;surname563;subject563;612;хор;1235129
564;name564;surname564;subject564;613;зач;1235130
565;name565;surname565;subject565;614;отл;1235131
566;name566;surname566;subject566;615;удв;1235132
567;name567;surname567;subject567;616;хор;1235133
568;name568;surname568;subject568;617;хор;1235134
569;name569;surname569;subject569;618;зач;1235135
570;name570;surname570;subject570;619;отл;1235136
571;name571;surname571;subject571;620;удв;1235137
572;name572;surname572;subject572;621;хор;1235138
573;name573;surname573;subject573;622;хор;1235139
574;name574;surname574;subject574;623;зач;1235140
575;name575;surname575;subject575;624;отл;1235141
576;name576;surname576;subject576;625;удв;1235142
577;name577;surname577;subject577;626;хор;1235143
578;name578;surname578;subject578;627;хор;1235144
579;name579;surname579;subject579;628;зач;1235145
580;name580;surname580;subject580;629;отл;1235146
581;name581;surname581;subject581;630;удв;1235147
582;name582;surname582;subject582;631;хор;1235148
583;name583;surname583;subject583;632;хор;1235149
584;name584;surname584;subject584;633;зач;1235150
585;name585;surname585;subject585;634;отл;1235151
586;name586;surname586;subject586;635;удв;1235152
587;name587;surname587;subject587;636;хор;1235153
588;name588;surname588;subject588;637;хор;1235154
589;name589;surname589;subject589;638;зач;1235155
590;name590;surname590;subject590;639;отл;1235156
591;name591;surname591;subject591;640;удв;1235157
592;name592;surname592;subject592;641;хор;1235158
593;name593;surname593;subject593;642;хор;1235159
594;name594;surname594;subject594;643;зач;1235160
595;name595;surname595;subject595;644;отл;1235161
596;name596;surname596;subject596;645;удв;1235162
597;name597;surname597;subject597;646;хор;1235163
598;name598;surname598;subject598;647;хор;1235164
599;name599;surname599;subject599;648;зач;1235165
600;name600;surname600;subject600;649;отл;1235166
601;name601;surname601;subject601;650;удв;1235167
602;name602;surname602;subject602;651;хор;1235168
603;name603;surname603;subject603;652;хор;1235169
604;name604;surname604;subject604;653;зач;1235170
605;name605;surname605;subject605;654;отл;1235171
606;name606;surname606;subject606;655;удв;1235172
607;name607;surname607;subject607;656;хор;1235173
608;name608;surname608;subject608;657;хор;1235174
609;name609;surname609;subject609;658;зач;1235175
610;name610;surname610;subject610;659;отл;1235176
611;name611;surname611;subject611;660;удв;1235177
612;name612;surname612;subject612;661;хор;1235178
613;name613;surname613;subject613;662;хор;1235179
614;name614;surname614;subject614;663;зач;1235180
615;name615;surname615;subject615;664;отл;1235181
616;name616;surname616;subject616;665;удв;1235182
617;name617;surname617;subject617;666;хор;1235183
618;name618;surname618;subject618;667;хор;1235184
619;name619;surname619;subject619;668;зач;1235185
620;name620;surname620;subject620;6hsdkfb69;отл;1235186
621;name621;surname621;subject621;670;удв;1235187
622;name622;surname622;subject622;671;хор;1235188
623;name623;surname623;subject623;672;хор;1235189
624;name624;surname624;subject624;673;зач;1235190
625;name625;surname625;subject625;674;отл;1235191
626;name626;surname626;subject626;675;удв;1235192
627;name627;surname627;subject627;676;хор;1235193
628;name628;surname628;subject628;677;хор;1235194
629;name629;surname629;subject629;678;зач;1235195
630;name630;surname630;subject630;679;отл;1235196
631;name631;surname631;subject631;680;удв;1235197
632;name632;surname632;subject632;681;хор;1235198
